"dmel_gene","logFC.cis","logCPM.cis","F.cis","PValue.cis","FDR.cis","logFC.trans","logCPM.trans","F.trans","PValue.trans","FDR.trans","logFC.total","logCPM.total","F.total","PValue.total","FDR.total","Category","Category.factor","Cat.main.factor","Cat.main","sub.cat"
"Ac76E",2.06492566270545,2.61932810688333,9.4761472595316,0.00624540390159823,0.0262742407288116,0.408628908052466,2.61932810688333,0.195769825570785,0.663208790004115,0.874606591817926,2.47355457075792,2.61932810688333,15.1681813141493,0.000992036197856596,0.00360895927151279,"Cis only",1,1,"Cis related","Cis only"
"Ac78C",-0.822870837692146,9.34094198328239,3.22933095381479,0.0887876242238416,0.211733597550074,-3.54142183134771,9.34094198328239,28.3764438817951,4.29852510057261e-05,0.000936971896922335,-4.36429266903985,9.34094198328239,69.3690165765317,1.17863869996923e-07,1.59010719752883e-06,"Trans only",2,2,"Trans related","Trans only"
"Acbp1",0.343836933455056,5.21770007442625,1.75288375205319,0.201397726954281,0.387868933802056,-0.397355374452033,5.21770007442625,1.18014159047785,0.29106895670585,0.599623222682737,-0.0535184409969775,5.21770007442625,0.0431499963251858,0.837678147448366,0.880229527448233,"Conserved",7,7,"Conserved","Conserved"
"Acbp2",1.12693999437231,5.25759679626513,1.91334530169222,0.183908909839043,0.362797120194821,0.228029622355913,5.25759679626513,0.0430953587097778,0.837931705644867,0.952197044808624,1.35496961672822,5.25759679626513,3.47788074346969,0.0789772829365626,0.138715806749665,"Conserved",7,7,"Conserved","Conserved"
"ACC",-0.234098269278737,8.9990842123622,0.162255234542073,0.691872510675899,0.834200570014941,-0.36136614322888,8.9990842123622,0.194960810438318,0.664122265998037,0.874793760477315,-0.595464412507617,8.9990842123622,1.06125892606315,0.316687227837456,0.426263109681699,"Conserved",7,7,"Conserved","Conserved"
"AcCoAS",0.304822592849954,7.8705047283333,0.176063151614523,0.679920200806633,0.826400704897463,-0.997869550916959,7.8705047283333,0.96355845441024,0.339761719631484,0.650461160048578,-0.693046958067005,7.8705047283333,0.948485651129108,0.343467800515769,0.45328812802619,"Conserved",7,7,"Conserved","Conserved"
"Acf",-0.042685291535832,6.65278830399949,0.0213291562168478,0.885441387347656,0.950295690388379,0.313423710088804,6.65278830399949,0.577514067358181,0.456719131352309,0.746710658236776,0.270738418552972,6.65278830399949,0.865247877940435,0.364072846046582,0.474076589211484,"Conserved",7,7,"Conserved","Conserved"
"Ack",-0.719635547629624,5.81841975543115,27.3302519172703,4.96383980835502e-05,0.000506465280252858,-0.184191064691423,5.81841975543115,0.906563060465924,0.353117491803624,0.66390972698758,-0.903826612321048,5.81841975543115,43.1225829576477,2.91085611164998e-06,2.5089486910055e-05,"Cis only",1,1,"Cis related","Cis only"
"Acox57D-d",-0.0544028483381077,3.9718150163356,0.00187440939517591,0.965960405069476,0.99075270012473,-1.0876428201011,3.9718150163356,0.415590733866546,0.527564679991685,0.796822305662618,-1.14204566843921,3.9718150163356,1.02795092069488,0.324549831159418,0.433747240781842,"Conserved",7,7,"Conserved","Conserved"
"Acox57D-p",-1.01633747546842,5.84971223396513,10.4265013334164,0.00446505578969652,0.0200111888620638,-0.396040102743057,5.84971223396513,0.816992148539907,0.377505103105436,0.684828397092288,-1.41237757821148,5.84971223396513,20.442264042132,0.000239628508027792,0.0010544644699749,"Cis only",1,1,"Cis related","Cis only"
"Acp95EF",-2.71128815057718,0.942168347285145,14.4115848778197,0.00124049035659459,0.00695386464509717,-0.565895844875098,0.942168347285145,0.346586474745073,0.563063489185559,0.813891901549798,-3.27718399545228,0.942168347285145,19.5355940011321,0.000301273038588436,0.0012847334507308,"Cis only",1,1,"Cis related","Cis only"
"Acph-1",0.850527195663648,5.24409296197117,38.4278407763248,6.20361659227668e-06,8.72642067313587e-05,0.447436673598957,5.24409296197117,5.43506242060479,0.0310325323738048,0.149631268987039,1.2979638692626,5.24409296197117,90.0046490716463,1.3524042435728e-08,2.5754268537352e-07,"Cis only",1,1,"Cis related","Cis only"
"Acsl",0.334849498219315,6.88253424029622,1.2068889418039,0.285828452472194,0.489550677346786,0.367949018858862,6.88253424029622,0.73459165244191,0.402199423912972,0.704383121228728,0.702798517078177,6.88253424029622,5.35107579358955,0.0322050775130296,0.0659735083033907,"Conserved",7,7,"Conserved","Conserved"
"Act5C.Act42A.Dsim_GD10342",0.24968885220383,13.6545418771284,3.35616381237447,0.0828553379752589,0.200336827668241,-1.37082014294306,13.6545418771284,50.1716370084971,1.03708284956028e-06,5.11272152470136e-05,-1.12113129073923,13.6545418771284,66.1046734741309,1.42815823409721e-07,1.88810393104331e-06,"Trans only",2,2,"Trans related","Trans only"
"Act5C.Act42A.Dsim_GD16764",0.609972407881197,14.40242606645,16.9946337903401,0.000591180862431717,0.00380857140916713,-1.84700476360381,14.40242606645,77.182709458402,4.44801376992105e-08,5.1007114426812e-06,-1.23703235572261,14.40242606645,68.3554914973515,1.11329828050491e-07,1.51748021438331e-06,"CisxTrans",3,3,"CisxTrans","CisxTrans"
"Ada1-1.Ada1-2",-0.853705331126263,3.88776627725116,11.2902982668161,0.0033276909187884,0.0156728299969722,0.833722739940746,3.88776627725116,5.49379733588515,0.0302413428160042,0.147161516009615,-0.0199825911855174,3.88776627725116,0.00640944353180806,0.93703694966667,0.955513224336301,"Ambiguous_cis.but.no.total",1.1,1,"Cis related","Cis*"
"Ada3",0.145346363173736,6.53249927984915,1.70692418991015,0.207152911215713,0.394483076906282,0.0355768933687883,6.53249927984915,0.0513783729023172,0.823129836374193,0.946590339410043,0.180923256542524,6.53249927984915,2.66547490317435,0.119194271218161,0.193045680281178,"Conserved",7,7,"Conserved","Conserved"
"AdamTS-A",0.745171385994877,6.63234042863533,3.77823925266407,0.0671393409173941,0.172173078920396,-3.34281811605536,6.63234042863533,35.8625806722386,9.86646404131919e-06,0.000302590684988132,-2.59764673006049,6.63234042863533,40.2550052225872,4.70693940858743e-06,3.76198566368162e-05,"Trans only",2,2,"Trans related","Trans only"
"Adar",0.269303633018547,2.01106656652499,0.441656898429333,0.514398587256086,0.704340538201129,0.0908315972261183,2.01106656652499,0.0261258250432593,0.873318927054704,0.968094105186712,0.360135230244665,2.01106656652499,0.896997080565962,0.355611346342651,0.466325009863385,"Conserved",7,7,"Conserved","Conserved"
"Adck1",-0.298911503583682,4.41222455039057,2.37905464466714,0.139647384546869,0.297512097530183,-0.0181431821235036,4.41222455039057,0.00444389912022304,0.947554600745148,0.992560891422687,-0.317054685707185,4.41222455039057,2.75874201958002,0.113320801291401,0.185757373154798,"Conserved",7,7,"Conserved","Conserved"
"Adck5",-0.0770516764434689,4.60956489456695,0.158637010827012,0.694904316179693,0.835352198145387,0.130208017429281,4.60956489456695,0.231527540660358,0.635949697178913,0.86045449921041,0.0531563409858117,4.60956489456695,0.0789131740671149,0.781845861894198,0.839966786454561,"Conserved",7,7,"Conserved","Conserved"
"ADD1",5.09343098421786,1.7948845199845,39.9147698710018,4.8489391478353e-06,7.06578839912464e-05,-0.99071025511161,1.7948845199845,0.818671415832074,0.377025550518298,0.684558223163017,4.10272072910625,1.7948845199845,34.5811342746378,1.21158806765218e-05,8.33262980034581e-05,"Cis only",1,1,"Cis related","Cis only"
"Adf1",1.05916519764291,5.47397900439429,87.6346893669448,1.6667203409868e-08,5.63586525558037e-07,-1.17714305788474,5.47397900439429,54.6168586307639,5.71053575129287e-07,3.20458256256062e-05,-0.117977860241828,5.47397900439429,1.10024873814418,0.30751792858133,0.415405140401157,"Compensatory",5,5,"Compensatory","Compensatory"
"Adgf-A",1.09862062890657,9.83099926782016,21.1690115745398,0.000200266538504376,0.00159819363178606,-2.34626861009403,9.83099926782016,48.0536847281994,1.39750387446034e-06,6.58199369444491e-05,-1.24764798118746,9.83099926782016,27.0465429345323,5.2697163236493e-05,0.000293534884976241,"CisxTrans",3,3,"CisxTrans","CisxTrans"
"Adgf-A2",3.17952637589511,4.30413100062975,54.6391248588222,5.69402778935352e-07,1.08826074597246e-05,-2.32440070976845,4.30413100062975,16.13918834778,0.000750590384476977,0.00947216334477525,0.855125666126654,4.30413100062975,4.55570979396325,0.0462095781256253,0.0882213263165665,"Compensatory",5,5,"Compensatory","Compensatory"
"Adgf-B",3.18202396924903,0.924317548154004,16.6815097466731,0.000644694670107918,0.00408745719329239,-3.13219621333097,0.924317548154004,6.38198123312351,0.0206797297540836,0.113152130158217,0.0498277559180595,0.924317548154004,0.00312998108575271,0.972997614107588,0.980834064870218,"Ambiguous_cis.but.no.total",1.1,1,"Cis related","Cis*"
"Adgf-C",-1.76450265745735,6.03595537950562,43.4567534223474,2.76449378289126e-06,4.34009068593791e-05,-4.5756579429329,6.03595537950562,124.381654691805,1.00320823838545e-09,3.30745216092703e-07,-6.34016060039025,6.03595537950562,348.792433633546,1.37194186823691e-13,2.99962433773439e-11,"Cis+Trans",4,4,"Cis+Trans","Cis+Trans"
"AdipoR",-1.24359341671985,6.64026181050834,29.301891587649,3.31008728878776e-05,0.000361904330317197,-0.278175013313623,6.64026181050834,0.757434097287771,0.395116564773327,0.699284439377655,-1.52176843003347,6.64026181050834,43.8135063810583,2.61717269406119e-06,2.27814949854336e-05,"Cis only",1,1,"Cis related","Cis only"
"Adk2",-0.749526936178435,7.19219246668394,3.04711899095988,0.0975204585019858,0.227560473752319,0.441604935269886,7.19219246668394,0.539933494388298,0.471702229418344,0.758375269790236,-0.30792200090855,7.19219246668394,0.530392738479094,0.475589136938159,0.582342780257378,"Conserved",7,7,"Conserved","Conserved"
"Adk3",-3.1784568877449,6.1994761325476,112.662211511416,2.25133938522257e-09,1.08538715210832e-07,-0.363659170858903,6.1994761325476,0.842080620926085,0.370432767602078,0.678211326108723,-3.5421160586038,6.1994761325476,134.941153736784,5.11755996776913e-10,1.59734490118238e-08,"Cis only",1,1,"Cis related","Cis only"
