"logFC","logCPM","F","PValue","FDR","dmel_gene","treatment","tissue"
2.04914904067876,3.69808907227842,119.984016595503,1.80561507781291e-11,4.07822787347834e-10,"CG12868","Control","Fat Body"
-1.03684915315834,5.49282189961653,119.706878008036,1.85280299162872e-11,4.16587242778421e-10,"Su(fu)","Control","Fat Body"
-1.87777355222738,3.1265896980672,119.504947424287,1.88801862406257e-11,4.22592997430943e-10,"gkt","Control","Fat Body"
-1.03872328055969,8.6067191181974,119.384802859779,1.90931169581932e-11,4.25442592669336e-10,"Fmo-1","Control","Fat Body"
2.51401868451202,5.66090184699432,118.003119949655,2.17360471741641e-11,4.8217151075188e-10,"FBgn0192344","Control","Fat Body"
2.10589229128592,5.44840497067162,117.789495302542,2.21785959546180e-11,4.89801970215543e-10,"CG10444","Control","Fat Body"
0.938035707002325,10.3919444193116,117.384433318199,2.3044520587252e-11,5.06673552203783e-10,"RpL13","Control","Fat Body"
-1.70362182069014,9.34908833966815,116.844605634323,2.42554126244242e-11,5.30947776787505e-10,"Fdh","Control","Fat Body"
-1.97132913024484,2.65189620443702,116.566780493024,2.49050796307536e-11,5.42777810022872e-10,"Ppt1","Control","Fat Body"
-1.12648500958282,5.11749610606611,115.785288813386,2.68348012922327e-11,5.79644069103032e-10,"Rep","Control","Fat Body"
7.34576320817568,0.672054931081737,185.03149322301,2.68703846183274e-11,5.79644069103032e-10,"Mtl","Control","Fat Body"
-1.58718468817404,3.63589493416198,115.741868424413,2.69466250679816e-11,5.79644069103032e-10,"Hyccin","Control","Fat Body"
1.49275241366125,9.04665925840719,115.43561976027,2.77496824946745e-11,5.94345570327749e-10,"Pglym87.Pglym78.Dsim_GD29597","Control","Fat Body"
1.70584946242709,5.56640585885965,114.897439788225,2.92238557784948e-11,6.23233216151677e-10,"CG2846","Control","Fat Body"
4.20535895329319,2.05055246364364,114.72812807634,2.97048498631925e-11,6.30783756282922e-10,"CG2217","Control","Fat Body"
-1.69807261561771,5.42855642941534,114.613959689453,3.00339830305973e-11,6.35058985868246e-10,"RanBPM","Control","Fat Body"
1.46343801381781,5.32747221318593,114.509367420806,3.03389479570754e-11,6.38789120333507e-10,"CG9147","Control","Fat Body"
1.92635682525792,5.63615033595661,114.083882806075,3.16142682225048e-11,6.62832484378169e-10,"Ire1","Control","Fat Body"
-1.38797598800869,6.20443420240294,113.715529666572,3.27648788047424e-11,6.84070095717499e-10,"DEF8","Control","Fat Body"
-1.33899697970256,6.36152573914345,113.324004723321,3.40373432247217e-11,7.07663424617749e-10,"wol","Control","Fat Body"
1.14036652543613,4.58487431813198,113.27285342418,3.42074664047206e-11,7.08237085687735e-10,"Ubc7","Control","Fat Body"
1.714980692372,2.63090423437127,113.032263074514,3.50199796856047e-11,7.21392271471699e-10,"CG10344","Control","Fat Body"
2.65044031046698,6.70435855839409,112.999210818544,3.51332118527171e-11,7.21392271471699e-10,"GILT3","Control","Fat Body"
-3.44721218737257,5.67006465032649,114.528874660147,3.60689575736769e-11,7.37558231208232e-10,"CG7149","Control","Fat Body"
-4.68680851739434,2.88993754194336,112.440853134943,3.71066790829373e-11,7.55668394930801e-10,"CG34446","Control","Fat Body"
-1.11813002467442,7.56913113454377,111.901229026235,3.91274265356524e-11,7.93568091655743e-10,"Mitofilin","Control","Fat Body"
-1.37773393203537,4.25619175666981,111.667958013281,4.00372645756305e-11,8.0872019380613e-10,"CG2614","Control","Fat Body"
2.4827490761937,3.30236489711278,111.469298784542,4.08300230653492e-11,8.21394269683077e-10,"Epac","Control","Fat Body"
-2.68802843379269,3.72739565682554,111.259620880275,4.16850695817162e-11,8.35214156256241e-10,"Best1","Control","Fat Body"
1.10729229180197,7.44450936452565,110.830874639023,4.34939044376797e-11,8.67956671288475e-10,"SkpA","Control","Fat Body"
-1.08654479403586,8.44448898887462,110.576486644857,4.46068394874705e-11,8.86605541652964e-10,"Galt","Control","Fat Body"
1.09379089564357,10.6397229001997,110.119279530617,4.66847134112626e-11,9.24208529643682e-10,"Cyp1","Control","Fat Body"
-1.60989344996065,6.31374115444404,109.804549426435,4.81753419695435e-11,9.49933627962943e-10,"CG5112","Control","Fat Body"
-1.48569402620167,9.60299985181213,109.757458179524,4.84027367445996e-11,9.50048622136442e-10,"Sccpdh1","Control","Fat Body"
-1.17496176745884,5.99504764043944,109.68760227025,4.87421832854856e-11,9.50048622136442e-10,"Pex11","Control","Fat Body"
-1.83567457030046,4.22716374985794,109.685024264752,4.87547592362231e-11,9.50048622136442e-10,"CG12104","Control","Fat Body"
1.52852304488699,5.17469298805224,109.570463992371,4.93171364003375e-11,9.55403623341737e-10,"Zyx","Control","Fat Body"
1.9063306131937,6.80332398429014,109.531017693962,4.95123873914015e-11,9.55403623341737e-10,"CG12338","Control","Fat Body"
-1.20736705012644,5.31974134358229,109.512086687936,4.96063865611125e-11,9.55403623341737e-10,"isoQC","Control","Fat Body"
5.815772580599,1.02149245097037,109.336900738517,5.04853944499137e-11,9.6857886108734e-10,"CG11791","Control","Fat Body"
2.41295652640393,5.47663850868771,108.649334009866,5.41004047826803e-11,1.03394196678899e-09,"CG1572","Control","Fat Body"
-11.8064825742092,6.46276948247205,116.324652329629,5.70653158248339e-11,1.08642741123985e-09,"CG4950","Control","Fat Body"
-2.15829429808437,2.87078350753334,107.819741661296,5.88361855614959e-11,1.11586643532471e-09,"PrBP","Control","Fat Body"
1.23105975833926,10.8538992062417,106.992480155588,6.40047452548074e-11,1.20927596643018e-09,"RpS18","Control","Fat Body"
-2.59240380243915,7.09666658544233,106.726844483014,6.57661598868206e-11,1.2378486684758e-09,"Papss","Control","Fat Body"
-1.67963516795839,3.24675538308292,106.557471333361,6.69163901035891e-11,1.2547454431122e-09,"CG18787.CG18789","Control","Fat Body"
-2.45996415360886,5.99003278514364,106.458712512643,6.75970262192653e-11,1.26274294467492e-09,"Ugt36A1","Control","Fat Body"
10.1768286920096,3.2767625717898,131.014126117823,7.12802193704731e-11,1.32655958820929e-09,"CG17681","Control","Fat Body"
1.31441154480438,8.44960621907183,105.707050478438,7.30275865984157e-11,1.35400775301316e-09,"CG4598","Control","Fat Body"
-1.33581741752446,4.60452027161846,105.663856024841,7.33535727077922e-11,1.3549959211339e-09,"CG6236","Control","Fat Body"
-5.41594041456717,3.34194825965674,108.017971247636,7.38718981361633e-11,1.35578506595209e-09,"Tsp96F","Control","Fat Body"
-3.00545707608917,2.56281382165927,105.586407571726,7.39419909182965e-11,1.35578506595209e-09,"Synd","Control","Fat Body"
4.14245095045398,5.22397910956499,108.523478312892,7.605462071344e-11,1.38000304415217e-09,"tobi","Control","Fat Body"
-2.89855650954528,2.91591525022672,105.308556467525,7.60950430920272e-11,1.38000304415217e-09,"mRpS21","Control","Fat Body"
-6.34700161034872,2.4936435446316,125.988806499057,7.60959617825908e-11,1.38000304415217e-09,"LysX","Control","Fat Body"
1.44504702002224,3.97758885745194,104.809274261612,8.01349931555837e-11,1.44796647632762e-09,"PIG-F","Control","Fat Body"
-1.80099747392943,3.28395373939092,102.852339601388,9.83361184965897e-11,1.77040642322302e-09,"Camp","Control","Fat Body"
-1.31385674779947,4.88530002325848,102.697048304126,9.99596594493495e-11,1.79313916174663e-09,"CG3061","Control","Fat Body"
1.11726692654108,5.21211588229513,102.597753009988,1.01012842899947e-10,1.80551372794906e-09,"Naa80","Control","Fat Body"
-1.18307281373518,6.28543637906749,102.339198391647,1.0381153667736e-10,1.84888718906739e-09,"pr","Control","Fat Body"
2.98459757996093,3.91320367605342,102.300999814382,1.04232023197581e-10,1.84974615453136e-09,"Ugt37C1.Ugt37C2.Dsim_GD24083","Control","Fat Body"
-1.53837011768413,3.99971315373998,102.152735764835,1.05881508663711e-10,1.87233173149459e-09,"RpII15","Control","Fat Body"
5.28707587448147,5.61908636696489,106.194770063615,1.06612865843389e-10,1.87857918572979e-09,"CR10032","Control","Fat Body"
5.38048848036439,2.671032946591,101.968255298565,1.07973152853886e-10,1.89582542943801e-09,"Dop1R2","Control","Fat Body"
-1.286714176869,4.59036162243362,101.839166068103,1.09463134278483e-10,1.91521941630205e-09,"EMC7","Control","Fat Body"
-0.977775844256678,5.32087015937944,101.616188375303,1.12089058346374e-10,1.95428256464258e-09,"XNP","Control","Fat Body"
2.90770319827119,2.72102305113905,100.651773361894,1.24251268880939e-10,2.1587571855573e-09,"DNAlig1","Control","Fat Body"
1.37929720350875,6.00209598192384,100.602554644742,1.24908833731967e-10,2.16262019099005e-09,"Pfdn4","Control","Fat Body"
-3.48319729430959,2.09485180629523,100.382898059075,1.27889348360845e-10,2.20653531946193e-09,"SecS","Control","Fat Body"
1.63247309708673,8.2997721119625,99.8599777841815,1.35296590004821e-10,2.32625867035971e-09,"Jheh1","Control","Fat Body"
1.27016152731009,6.72447836445045,98.9198510160342,1.49797873740081e-10,2.56670908487746e-09,"CG12171.CG31549.Dsim_GD27233","Control","Fat Body"
-2.46550811429503,1.97197714737633,98.826957711434,1.51318828554048e-10,2.58385999685589e-09,"Ets97D","Control","Fat Body"
-3.06809281822092,3.70856102663599,98.7219780184607,1.53057659703704e-10,2.60460106530036e-09,"Mul1","Control","Fat Body"
-1.49254418228472,5.57917446440386,98.5089079730366,1.56653167007247e-10,2.65668800975772e-09,"rho-6","Control","Fat Body"
7.49556865035707,2.67829371264463,98.5466506329162,1.71179715308337e-10,2.89317008628274e-09,"CG18628","Control","Fat Body"
0.974390737922039,5.49171863114946,97.6243698637914,1.72579051754343e-10,2.90693324802485e-09,"CG4968","Control","Fat Body"
0.993173386842626,4.49581229271164,97.3160039293614,1.78532794343552e-10,2.9931861856515e-09,"CG10343","Control","Fat Body"
-1.04062523260329,9.42953618061937,97.2971212215001,1.78904467123867e-10,2.9931861856515e-09,"CG1468","Control","Fat Body"
1.23254514705822,5.27563521883245,97.0467407620236,1.83912099743065e-10,3.06664169001104e-09,"CG14882","Control","Fat Body"
1.2566069261438,6.66234593441899,96.676987624452,1.91584428576134e-10,3.18388971770839e-09,"MCTS1","Control","Fat Body"
2.40713510550399,7.62053258977263,95.8223350378124,2.10665620197118e-10,3.48932488919826e-09,"CG17896","Control","Fat Body"
1.4451780277151,6.37070916448629,95.7508132677906,2.12352527435322e-10,3.50558042799373e-09,"CG8517.CG8993.Dsim_GD13682","Control","Fat Body"
-1.71701723641351,7.72500243454944,95.5496157284345,2.17176231950091e-10,3.57334005483444e-09,"Prosbeta7","Control","Fat Body"
2.16631073163742,2.95734770950818,95.4201020489999,2.20343478070702e-10,3.61348759911987e-09,"CG13793.CG13794.CG13795.CG33296.Dsim_GD22476","Control","Fat Body"
1.5571494670901,6.47967711371258,95.1619938293787,2.26804394502287e-10,3.70720735619034e-09,"CG13585","Control","Fat Body"
-3.04542061756154,3.7339042306499,95.1263003582667,2.27713759466393e-10,3.70986777307708e-09,"Ugt35E1.Ugt35E2.Ugt35D1.Dsim_GD20683","Control","Fat Body"
1.60214963236401,3.31924048547528,94.1891314871377,2.53047386250975e-10,4.10912569372906e-09,"dwg","Control","Fat Body"
1.56034094282543,7.55802732915889,94.129012217107,2.54772728942515e-10,4.12366674304676e-09,"Spn42Da","Control","Fat Body"
-1.13376667082579,3.54999292049643,93.9789710793797,2.59134056238351e-10,4.1806400176895e-09,"CG17249","Control","Fat Body"
-0.873389364195938,8.01737013481093,93.8756449712533,2.62184071381313e-10,4.21615744561083e-09,"Rpn7","Control","Fat Body"
1.21518969821821,11.3332306552193,93.7170865671478,2.66939662945069e-10,4.27046703963129e-09,"SPARC","Control","Fat Body"
1.28232278787045,8.72360192974442,93.7058495892525,2.67280187024619e-10,4.27046703963129e-09,"Sccpdh2","Control","Fat Body"
1.00036986483182,5.22431286733173,93.3548382583286,2.78155583748237e-10,4.42998428091343e-09,"Sras","Control","Fat Body"
1.13481752806324,5.87901885465489,92.9193648113391,2.92312770748299e-10,4.64058197395623e-09,"CG2218","Control","Fat Body"
-1.37000959836279,3.21272560327546,92.3448913796737,3.12184259597621e-10,4.94026619726298e-09,"CG10958","Control","Fat Body"
7.93073660830504,1.17641215694479,139.032612051738,3.14215291171191e-10,4.95662152961793e-09,"Rev7","Control","Fat Body"
1.68424899977,3.61905214698739,92.005186693129,3.24613691319397e-10,5.10444757014583e-09,"CG7582","Control","Fat Body"
1.57721358097652,4.01294235635765,91.8907167066116,3.28920885634095e-10,5.15586082244738e-09,"CG5613","Control","Fat Body"
-1.95724975133323,4.55550392002984,91.8402510208672,3.30839227960254e-10,5.16962303061164e-09,"ast","Control","Fat Body"
-1.12737600154707,4.2531227325931,91.7637199012056,3.33771351522688e-10,5.19909042544274e-09,"pita","Control","Fat Body"
-0.891299052956926,7.89446280194847,91.4752949171716,3.45075016413157e-10,5.35836798924055e-09,"FBgn0188512","Control","Fat Body"
1.84788660222347,6.13321525894748,91.4000976171282,3.48089161203131e-10,5.38833346423165e-09,"COX8","Control","Fat Body"
-1.23132143209457,8.48559474189717,91.2293687378688,3.55037987787732e-10,5.47883155688583e-09,"Spase22-23","Control","Fat Body"
1.67486357744399,7.28271506521457,90.5246190204761,3.85339146610091e-10,5.92801925543512e-09,"Rpe","Control","Fat Body"
1.61122305753039,4.34555721804594,90.1578636539751,4.02196693428064e-10,6.1682573137162e-09,"DIP1.blanks.Dsim_GD24670","Control","Fat Body"
-1.03140381954356,5.29507479055144,89.740769532196,4.22335748470472e-10,6.45718872046085e-09,"CG6454","Control","Fat Body"
-1.21751816557674,3.66395865652002,89.6431841773096,4.2720221336061e-10,6.51155766315605e-09,"CG10866","Control","Fat Body"
-1.03389279425418,5.01478664432642,89.5348419743431,4.32675741043275e-10,6.57481882949246e-09,"Pex6","Control","Fat Body"
7.32726709206749,1.73199632122319,89.2435241209265,4.47770278403532e-10,6.78344668715595e-09,"Mgstl","Control","Fat Body"
-2.22826331310569,4.38833727244405,89.0971593413889,4.55566690085099e-10,6.88058019158924e-09,"CG9300","Control","Fat Body"
1.63669287111362,3.21652824280155,88.6184327506976,4.82102012568411e-10,7.25928757712859e-09,"CG12895","Control","Fat Body"
1.00451524117512,6.89757640372528,88.1512876396015,5.09601387731901e-10,7.65017914090579e-09,"Bet1","Control","Fat Body"
1.92931394695247,9.00545436832759,88.0107042108753,5.18203265559301e-10,7.75587959808483e-09,"CG5793","Control","Fat Body"
1.31565099161056,6.55484988809678,87.8692694457974,5.27014773416541e-10,7.864073300621e-09,"ATP6AP2","Control","Fat Body"
3.08601149926643,3.71038897247116,87.8795167492418,5.33853785311081e-10,7.94227382997234e-09,"babos","Control","Fat Body"
1.31289791553708,9.73943557322271,87.6619364279894,5.40223852544597e-10,8.01305171132568e-09,"RpS12","Control","Fat Body"
-1.19753017476079,7.70867777044903,87.5551283970438,5.47166899621668e-10,8.09188191732163e-09,"AdipoR","Control","Fat Body"
1.06671010203721,5.76686094563002,87.479375240485,5.52149281094784e-10,8.11847175355699e-09,"Atf6","Control","Fat Body"
1.94322508401038,4.78860335847532,87.4781157160356,5.52232532240343e-10,8.11847175355699e-09,"CG15739","Control","Fat Body"
1.21265525132862,7.11633850731188,87.0075244200337,5.84301323406999e-10,8.54934269210469e-09,"ND-B16.6","Control","Fat Body"
-1.34944249781769,6.29880248472437,86.9978361065463,5.84982192657596e-10,8.54934269210469e-09,"CG6000","Control","Fat Body"
-1.26336988481773,6.7309629316861,86.8915662836103,5.92506737656964e-10,8.63391782820368e-09,"Psa","Control","Fat Body"
1.46652287200695,6.77553817000534,86.4979033338958,6.21299099748005e-10,9.02700358668958e-09,"Vha36-1","Control","Fat Body"
1.83429435832373,5.33823192963137,86.3966255871609,6.28947074752424e-10,9.11148109167578e-09,"CG15199","Control","Fat Body"
-1.19701200209942,4.25645412092071,86.3538554585343,6.32207161950197e-10,9.13208542944921e-09,"CG7099","Control","Fat Body"
3.11103953057224,2.99204313359683,86.3016756833474,6.36209078944112e-10,9.16099755423817e-09,"CG17207","Control","Fat Body"
-1.16316864995697,7.49816160264608,86.2797861272156,6.37895985865649e-10,9.16099755423817e-09,"Spn28Dc","Control","Fat Body"
0.813772210133015,5.6061655125922,86.0750063659427,6.53911908082656e-10,9.36394314484933e-09,"EMC3","Control","Fat Body"
-1.79858585829393,6.93733396079435,85.8200660885724,6.74456874560376e-10,9.63039140715664e-09,"Pdhb","Control","Fat Body"
-1.30538476103365,4.18921521008962,85.7061516812756,6.83860038017012e-10,9.73667773325655e-09,"CG7706","Control","Fat Body"
1.75568496470741,8.67238541591896,85.5522742737388,6.96786153968933e-10,9.89237256877608e-09,"CG13912","Control","Fat Body"
1.35459281914554,3.51799623610732,85.3929582852419,7.10446024986127e-10,1.00353996237039e-08,"CG13926","Control","Fat Body"
-1.7437075635375,4.24286923487686,85.3877234909505,7.10899711721425e-10,1.00353996237039e-08,"CG33199","Control","Fat Body"
1.7955386588239,3.81614035765649,85.310471994062,7.176312054981e-10,1.00829239128641e-08,"jdp","Control","Fat Body"
2.54456450719536,1.7730299802202,85.3025584560225,7.18324625710184e-10,1.00829239128641e-08,"Gpo2","Control","Fat Body"
1.46800894132207,4.4421667271975,85.1040936364169,7.35952437667796e-10,1.03012610218909e-08,"FBgn0268152","Control","Fat Body"
-1.86979970512849,4.75584542372902,84.8643997094049,7.5786390060456e-10,1.05781621407417e-08,"key","Control","Fat Body"
1.36376223189218,5.7917878095331,84.741983059771,7.69323893505401e-10,1.07080404112839e-08,"CG30423","Control","Fat Body"
-2.2210714274284,5.22920866739907,84.6932379620534,7.73938829910044e-10,1.07421844855391e-08,"CG17036","Control","Fat Body"
-1.7933883503343,4.95371288942516,84.4150846666147,8.00848225209298e-10,1.10847209778969e-08,"CG6966","Control","Fat Body"
-1.38944609980036,3.88874426509738,84.3557565765339,8.06716798374718e-10,1.11098404634112e-08,"CG4882","Control","Fat Body"
2.87172625054467,7.23988548647637,85.4828116185117,8.07134716701842e-10,1.11098404634112e-08,"smp-30","Control","Fat Body"
1.13356377919093,5.92748145221659,84.2774774787747,8.14530719176268e-10,1.11806716673671e-08,"SmD2","Control","Fat Body"
-1.67912777453731,3.86718799752972,84.0664406195935,8.36004460635613e-10,1.14438186360836e-08,"Prp18","Control","Fat Body"
