"dmel_gene","logFC.cis","logCPM.cis","F.cis","PValue.cis","FDR.cis","logFC.trans","logCPM.trans","F.trans","PValue.trans","FDR.trans","logFC.total","logCPM.total","F.total","PValue.total","FDR.total","Category","Category.factor","Cat.main.factor","Cat.main","sub.cat"
"Acox57D-p",-0.10244595717954,7.62514456896338,0.129117662361764,0.721472710252554,0.999954519800281,-0.476722885139987,7.62514456896338,1.40216109839742,0.244213341664355,0.835621757940042,-0.579168842319527,7.62514456896338,4.14594144644575,0.0492322866757636,0.304861034128509,"Conserved",7,7,"Conserved","Conserved"
"Acp63F",-1.15619508551203,1.26076784227926,2.79129871780372,0.103553326282608,0.999954519800281,1.44726905387753,1.26076784227926,2.34490037165124,0.134538380847492,0.78038200532124,0.291073968365496,1.26076784227926,0.203463768852377,0.654676903250635,0.887958520019312,"Conserved",7,7,"Conserved","Conserved"
"Acp95EF",0.852833535942198,1.23749467845825,1.69924055523095,0.200760183438516,0.999954519800281,-0.891883920873721,1.23749467845825,1.08699417552469,0.304171470280696,0.871322685007327,-0.0390503849315231,1.23749467845825,0.00738645707972988,0.931992416919653,0.993477764040532,"Conserved",7,7,"Conserved","Conserved"
"Acph-1",0.211434532458866,4.35350895257812,1.30128813715037,0.261599273679528,0.999954519800281,-0.0939333234870011,4.35350895257812,0.129978997471154,0.72058566400349,0.975371878080452,0.117501208971865,4.35350895257812,0.415620289071692,0.523266170295905,0.820533348774813,"Conserved",7,7,"Conserved","Conserved"
"Acsl",0.02583528922241,8.07156514142328,0.0109857333549235,0.917113021306659,0.999954519800281,0.166973607177217,8.07156514142328,0.229983595298769,0.634471097858814,0.954203052439602,0.192808896399627,8.07156514142328,0.614774214049117,0.438185416587828,0.766670188389056,"Conserved",7,7,"Conserved","Conserved"
"Act5C.Act42A.Dsim_GD10342",0.308688675773407,5.45244543780143,0.150882825480738,0.700164366829041,0.999954519800281,1.40284559376854,5.45244543780143,1.56212129968312,0.220063726172884,0.819798052766643,1.71153426954195,5.45244543780143,4.62034415623371,0.0389494698196923,0.281308016764609,"Conserved",7,7,"Conserved","Conserved"
"Act5C.Act42A.Dsim_GD16764",0.010944351691191,10.2847990027359,0.00215649427489837,0.963220796616101,0.999954519800281,0.637189044413483,10.2847990027359,3.65386206585638,0.0640211917576038,0.710528732138318,0.648133396104674,10.2847990027359,7.55118346816287,0.0093551243206283,0.155991989091282,"Conserved",7,7,"Conserved","Conserved"
"ACXD",-0.0572897600243625,2.17257340576437,0.0126071781012009,0.911231213564969,0.999954519800281,1.3134294472167,2.17257340576437,3.26700005129846,0.0791487537466731,0.726248370366797,1.25613968719233,2.17257340576437,5.96407181371989,0.0197044423746176,0.206564080505221,"Conserved",7,7,"Conserved","Conserved"
"Ada1-1.Ada1-2",-0.034742422718718,2.62477569854473,0.0151833872149298,0.902625695567208,0.999954519800281,0.155769110951585,2.62477569854473,0.158069327460753,0.72666896972607,0.976309047847156,0.121026688232866,2.62477569854473,0.199352545669077,0.729077960581212,0.920137891661447,"Conserved",7,7,"Conserved","Conserved"
"Ada3",0.029736996893475,3.94158990590516,0.0162482974132385,0.899287144744658,0.999954519800281,-0.0626560823845631,3.94158990590516,0.0373660646351047,0.847821040704523,0.996074669941474,-0.032919085491088,3.94158990590516,0.0213938292910762,0.884536841205227,0.978029275467016,"Conserved",7,7,"Conserved","Conserved"
"AdamTS-A",-0.335048798399863,5.13154457597888,0.55972372120249,0.459400258906891,0.999954519800281,1.23165055103096,5.13154457597888,3.8245785209405,0.0585763309306799,0.710528732138318,0.8966017526311,5.13154457597888,4.09677503333057,0.0506989565153157,0.309108116471906,"Conserved",7,7,"Conserved","Conserved"
"AdamTS-B",0.500082110592359,2.42254093012867,0.702981781650513,0.407381793251975,0.999954519800281,-0.384894418463886,2.42254093012867,0.190799547883725,0.664891822327128,0.961818767145124,0.115187692128472,2.42254093012867,0.0297232972750711,0.86409662431846,0.970985103174678,"Conserved",7,7,"Conserved","Conserved"
"Adck1",0.193959144416216,4.60272872131007,0.970474732147783,0.331214524515595,0.999954519800281,0.395684592463383,4.60272872131007,2.10401268414546,0.155673450019271,0.792290047899923,0.589643736879599,4.60272872131007,9.76344453989896,0.00353303379777387,0.0997479826201044,"Conserved",7,7,"Conserved","Conserved"
"Adck5",0.00823370420586017,3.89126208341613,0.00136090774098741,0.970778554527985,0.999954519800281,-0.215170034835196,3.89126208341613,0.503336641963793,0.482661812462383,0.925223687300055,-0.206936330629336,3.89126208341613,1.00061203087166,0.323917943825146,0.677331268518004,"Conserved",7,7,"Conserved","Conserved"
"Adf1",-0.127436544885911,2.4891265763614,0.223583194533062,0.639211377160409,0.999954519800281,0.226945333219324,2.4891265763614,0.373746062972126,0.544856306379669,0.938210507699435,0.0995087883334133,2.4891265763614,0.151912927879639,0.699037607111845,0.909297871659361,"Conserved",7,7,"Conserved","Conserved"
"Adgf-A",0.165349793263309,3.61701074526577,0.407519988212786,0.529934999534015,0.999954519800281,-0.318267485729666,3.61701074526577,0.832341861984649,0.367737409010053,0.887140851261959,-0.152917692466357,3.61701074526577,0.428488528693278,0.516941453791546,0.817530898755631,"Conserved",7,7,"Conserved","Conserved"
"Adgf-C",-0.936574902969286,2.49861524319753,0.636309594145357,0.430403295877333,0.999954519800281,-1.34357312683195,2.49861524319753,0.703808321942783,0.407173050564337,0.895240216041678,-2.28014802980124,2.49861524319753,7.03346073523846,0.0119201837442421,0.168271002912327,"Conserved",7,7,"Conserved","Conserved"
"AdipoR",-0.160367975385723,7.60923972555471,0.830394086634085,0.368292076534538,0.999954519800281,-0.220503785734239,7.60923972555471,0.78905418460634,0.38035290610317,0.88727664004015,-0.380871761119962,7.60923972555471,4.73289994501287,0.0363176602837473,0.268545318377887,"Conserved",7,7,"Conserved","Conserved"
"Adk2",0.12018822093309,10.3064154974299,0.367862765013751,0.548022645811931,0.999954519800281,-0.0451977965138377,10.3064154974299,0.026021125317217,0.872761332096553,0.997620754554052,0.074990424419252,10.3064154974299,0.143316429555074,0.707255860882091,0.912345371942656,"Conserved",7,7,"Conserved","Conserved"
"Adk3",-0.361402046468026,5.22089591038785,0.587022508935103,0.448769818807273,0.999954519800281,-1.13966591545827,5.22089591038785,2.87795550800144,0.0987826103862703,0.749308190238421,-1.5010679619263,5.22089591038785,9.77451992779445,0.00357551795668276,0.100377111450602,"Conserved",7,7,"Conserved","Conserved"
"adp",-0.176646689499673,5.32695178258854,0.731570370736836,0.39809844975029,0.999954519800281,-0.0221197929599526,5.32695178258854,0.00583227950618956,0.939553110806043,0.999993950640086,-0.198766482459626,5.32695178258854,0.950500792509177,0.336174753192707,0.686356485727372,"Conserved",7,7,"Conserved","Conserved"
"AdSL",-0.0267836129312074,8.62121037270535,0.00267126841056187,0.959078947532847,0.999954519800281,1.6290279014544,8.62121037270535,4.9309669520745,0.0330606420161206,0.654124188127215,1.6022442885232,8.62121037270535,9.45946913665922,0.00409840458711688,0.108952672730624,"Conserved",7,7,"Conserved","Conserved"
